Age,Income,Expenses,CIBIL_Score,Experience,Employment_Stability,Employment_Type,Loan_Type,Purpose,Education,Loan_Amount,Loan_Tenure,Collateral,Insurance,Tax_History,Residence_Type,Interest_Rate,Residence,Total_Debt,Salary_Growth,Loan_Eligibility,Total_Assets
41,120295.5,65515.1,755,5,Permanent,Salaried,Personal Loan,Education,Master's,1755618,18,Yes,Yes,Good,Owned,12.7,Urban,471464.5,6.57,Eligible,894073.0499999999
34,104577.0,60184.0,755,17,Permanent,Self-Employed,Home Loan,Business Expansion,Master's,1727701,27,No,Yes,Average,Owned,11.22,Semi-Urban,725801.0,12.15,Not Eligible,726006.28
22,171951.0,6883.099999999999,840,34,Permanent,Salaried,Car Loan,Car Purchase,PhD,582910,25,Yes,Yes,Good,Rented,8.99,Rural,448794.5,2.42,Eligible,1043931.75
31,290254.5,56301.0,808,26,Permanent,Salaried,Home Loan,House Purchase,Master's,3723489,25,Yes,Yes,Good,Owned,7.83,Urban,163197.0,5.06,Eligible,1438776.81
59,180316.5,32783.1,834,4,Permanent,Salaried,Home Loan,Car Purchase,Bachelor's,4105841,16,Yes,Yes,Good,Rented,14.73,Semi-Urban,219462.0,3.71,Eligible,1100980.26
58,155909.0,5565.0,402,6,Permanent,Salaried,Car Loan,Business Expansion,Bachelor's,783971,9,No,Yes,Poor,Rented,7.85,Urban,387691.0,7.24,Not Eligible,1376638.74
54,163687.0,45180.0,755,9,Permanent,Self-Employed,Education Loan,Medical Emergency,High School,390298,8,Yes,Yes,Good,Company Provided,6.29,Urban,560173.0,13.63,Not Eligible,1074557.41
58,32199.0,16381.4,773,9,Permanent,Salaried,Personal Loan,Business Expansion,PhD,1130012,6,Yes,Yes,Good,Owned,8.0,Rural,437501.0,6.86,Eligible,318282.18
54,50771.0,47845.0,546,27,Permanent,Self-Employed,Home Loan,Medical Emergency,PhD,2955324,17,Yes,Yes,Good,Rented,8.27,Semi-Urban,652102.0,9.84,Not Eligible,159434.42
38,103886.0,80851.0,533,35,Permanent,Salaried,Home Loan,Car Purchase,PhD,2603009,14,Yes,Yes,Good,Owned,6.28,Urban,702872.0,13.68,Not Eligible,574410.47
50,85911.0,17834.0,893,9,Permanent,Self-Employed,Car Loan,Medical Emergency,PhD,418672,26,Yes,No,Good,Rented,12.08,Urban,78603.0,6.68,Not Eligible,309472.37
35,257727.0,50995.0,754,34,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,1831211,21,Yes,Yes,Good,Rented,11.19,Semi-Urban,258933.5,6.75,Eligible,1268222.835
47,108422.0,42180.0,686,34,Permanent,Business Owner,Car Loan,Medical Emergency,Master's,593620,24,Yes,Yes,Good,Rented,8.17,Urban,983583.0,3.14,Not Eligible,901866.66
54,140053.5,6218.099999999999,705,36,Permanent,Salaried,Home Loan,Medical Emergency,Master's,4751963,28,Yes,Yes,Good,Rented,14.93,Rural,444819.5,6.54,Eligible,1204207.395
58,32839.5,56410.9,715,19,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,689211,14,Yes,Yes,Good,Company Provided,11.55,Semi-Urban,351218.5,11.7,Eligible,74012.115
53,50573.0,16695.0,761,12,Permanent,Salaried,Education Loan,House Purchase,PhD,450604,4,Yes,No,Good,Owned,12.03,Rural,334371.0,12.98,Not Eligible,486864.08
44,175360.5,19686.1,826,10,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,978433,8,Yes,Yes,Good,Owned,10.57,Semi-Urban,90022.5,11.4,Eligible,1573856.25
35,287919.0,44436.7,728,18,Permanent,Salaried,Home Loan,Medical Emergency,PhD,4078189,22,Yes,Yes,Good,Rented,10.52,Urban,111302.5,2.09,Eligible,2660301.9000000004
50,179934.0,54906.6,731,27,Permanent,Salaried,Car Loan,Business Expansion,Bachelor's,840728,17,Yes,Yes,Good,Owned,5.2,Semi-Urban,291374.5,3.52,Eligible,902231.385
62,207870.0,15801.1,809,37,Permanent,Salaried,Home Loan,Business Expansion,PhD,1712520,1,Yes,Yes,Good,Owned,12.71,Semi-Urban,149921.5,11.5,Eligible,1242164.37
37,276658.5,69937.0,838,3,Permanent,Salaried,Car Loan,Business Expansion,PhD,809244,3,Yes,Yes,Good,Owned,14.11,Semi-Urban,80925.0,14.25,Eligible,926260.11
25,258406.5,43045.8,775,36,Permanent,Salaried,Car Loan,Medical Emergency,Master's,717578,17,Yes,Yes,Good,Company Provided,6.22,Urban,126135.5,11.04,Eligible,1337165.595
49,167106.0,12101.6,759,18,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,1252746,20,Yes,Yes,Good,Rented,12.96,Urban,474316.5,4.94,Eligible,502850.22
24,116586.0,36384.6,839,36,Permanent,Salaried,Car Loan,House Purchase,Master's,785219,3,Yes,Yes,Good,Company Provided,10.34,Rural,158760.5,3.4,Eligible,1038348.36
30,159199.5,54194.0,774,13,Permanent,Salaried,Personal Loan,Car Purchase,High School,963604,7,Yes,Yes,Good,Owned,7.85,Rural,253995.0,13.4,Eligible,1058523.57
37,281215.5,56766.5,708,30,Permanent,Salaried,Education Loan,Business Expansion,PhD,294774,11,Yes,Yes,Good,Owned,14.21,Urban,355514.0,3.29,Eligible,868352.5050000001
30,53983.5,41770.4,700,27,Permanent,Salaried,Personal Loan,Business Expansion,High School,1387023,25,Yes,Yes,Good,Company Provided,5.17,Urban,240527.0,3.96,Eligible,487607.295
37,48931.0,66821.0,381,35,New Joining,Salaried,Personal Loan,House Purchase,PhD,1327147,15,Yes,No,Good,Rented,7.74,Semi-Urban,770138.0,9.76,Not Eligible,129322.05
40,43935.0,62062.7,786,37,Permanent,Salaried,Personal Loan,Education,High School,1142297,7,Yes,Yes,Good,Owned,13.86,Urban,487601.5,4.47,Eligible,413673.45
44,189439.0,74224.0,572,18,Contract Based,Business Owner,Education Loan,Education,Master's,192766,27,Yes,No,Average,Company Provided,9.81,Rural,76865.0,4.96,Not Eligible,539142.34
25,141136.0,94405.0,693,0,Contract Based,Salaried,Personal Loan,House Purchase,Bachelor's,1415430,5,No,No,Good,Company Provided,10.99,Urban,17208.0,3.85,Not Eligible,1092930.31
54,149817.0,41857.2,736,22,Permanent,Salaried,Car Loan,Business Expansion,High School,477681,17,Yes,Yes,Good,Rented,12.5,Rural,449445.5,14.28,Eligible,1073057.58
26,110477.0,49706.0,357,27,Permanent,Self-Employed,Car Loan,Car Purchase,Master's,872229,5,Yes,No,Average,Company Provided,6.48,Urban,200752.0,3.62,Not Eligible,912718.07
22,219448.5,6316.099999999999,708,3,Permanent,Salaried,Personal Loan,Business Expansion,High School,1396884,1,Yes,Yes,Good,Company Provided,7.15,Urban,202458.5,14.11,Eligible,1430400.435
33,271807.5,61345.2,811,17,Permanent,Salaried,Car Loan,House Purchase,High School,597551,22,Yes,Yes,Good,Company Provided,14.99,Semi-Urban,445553.5,6.24,Eligible,1304505.39
63,188529.0,29214.5,798,38,Permanent,Salaried,Personal Loan,House Purchase,Bachelor's,1770053,29,Yes,Yes,Good,Owned,7.37,Rural,340036.5,12.68,Eligible,790918.2150000001
63,178124.0,77959.0,616,24,Permanent,Salaried,Education Loan,Medical Emergency,Master's,342693,24,Yes,No,Good,Owned,10.39,Urban,587727.0,14.35,Not Eligible,1703536.06
31,190929.0,30952.6,752,17,Permanent,Salaried,Car Loan,House Purchase,Bachelor's,696367,7,Yes,Yes,Good,Rented,7.99,Semi-Urban,241740.5,8.75,Eligible,1055868.285
43,60475.0,17213.0,772,5,Contract Based,Business Owner,Personal Loan,Medical Emergency,PhD,1289158,17,Yes,No,Good,Company Provided,13.51,Semi-Urban,520303.0,12.01,Not Eligible,528403.24
36,153999.0,23422.0,722,18,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,4500521,8,Yes,Yes,Good,Company Provided,14.62,Rural,408761.5,5.46,Eligible,1198797.0
51,116622.0,69680.0,586,11,Contract Based,Business Owner,Education Loan,Medical Emergency,Bachelor's,383759,12,Yes,Yes,Poor,Owned,6.41,Semi-Urban,558785.0,6.98,Not Eligible,845402.16
31,155705.0,36017.0,810,24,New Joining,Business Owner,Home Loan,Medical Emergency,High School,3721998,25,No,No,Average,Owned,11.01,Rural,775886.0,9.19,Not Eligible,1520439.76
36,168376.0,97038.0,877,34,Permanent,Salaried,Personal Loan,Business Expansion,High School,1148420,28,Yes,No,Good,Owned,13.12,Rural,153674.0,13.06,Not Eligible,1098417.12
28,191359.5,25193.0,824,0,Permanent,Salaried,Car Loan,Medical Emergency,High School,563683,26,Yes,Yes,Good,Rented,13.23,Rural,283085.5,10.07,Eligible,1504877.79
24,66546.0,24515.0,394,4,Permanent,Business Owner,Personal Loan,Education,Master's,1665765,2,No,No,Good,Owned,9.4,Semi-Urban,426313.0,2.29,Not Eligible,585428.92
60,40512.0,24493.7,833,0,Permanent,Salaried,Car Loan,House Purchase,Bachelor's,837938,17,Yes,Yes,Good,Company Provided,7.25,Semi-Urban,437236.0,5.96,Eligible,95925.135
24,102436.5,8843.8,742,7,Permanent,Salaried,Personal Loan,Car Purchase,PhD,1568691,22,Yes,Yes,Good,Company Provided,8.87,Rural,256908.0,13.24,Eligible,1021339.38
45,267715.5,57423.8,805,38,Permanent,Salaried,Personal Loan,House Purchase,High School,1097710,28,Yes,Yes,Good,Company Provided,12.51,Semi-Urban,281952.0,5.12,Eligible,1096936.065
23,56386.0,81452.0,514,17,Permanent,Self-Employed,Car Loan,Business Expansion,PhD,898063,20,Yes,No,Average,Rented,14.94,Semi-Urban,388300.0,6.78,Not Eligible,429668.89
52,166363.5,24063.9,787,8,Permanent,Salaried,Car Loan,Business Expansion,Bachelor's,524986,14,Yes,Yes,Good,Company Provided,10.54,Rural,473008.0,7.06,Eligible,1601902.47
23,257848.5,26600.7,700,4,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1049938,23,Yes,Yes,Good,Company Provided,6.95,Rural,130798.5,4.01,Eligible,2089886.52
47,79560.0,4473.7,754,3,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,3847463,3,Yes,Yes,Good,Company Provided,5.42,Semi-Urban,303219.5,6.55,Eligible,305266.815
49,80354.0,70206.0,447,28,New Joining,Salaried,Education Loan,Business Expansion,PhD,447439,19,No,No,Good,Owned,14.44,Rural,529784.0,12.63,Not Eligible,393614.96
52,147814.5,33050.5,769,0,Permanent,Salaried,Home Loan,House Purchase,PhD,4005248,14,Yes,Yes,Good,Company Provided,9.83,Rural,229637.0,13.04,Eligible,785402.3099999999
39,38157.0,84720.0,408,29,Contract Based,Salaried,Home Loan,Education,PhD,2429580,8,No,Yes,Poor,Owned,12.17,Urban,581954.0,9.55,Not Eligible,255300.09
41,55315.0,32114.0,851,0,Contract Based,Business Owner,Home Loan,Education,Bachelor's,4638402,7,No,Yes,Good,Owned,11.6,Rural,288956.0,10.82,Not Eligible,377446.43
25,83898.0,11817.4,726,2,Permanent,Salaried,Home Loan,Medical Emergency,Bachelor's,3647110,5,Yes,Yes,Good,Rented,13.91,Urban,133545.0,8.95,Eligible,696622.365
38,172236.0,22273.0,594,21,Permanent,Self-Employed,Car Loan,Business Expansion,High School,384641,3,Yes,No,Good,Rented,7.66,Semi-Urban,575617.0,2.58,Not Eligible,1529005.4
48,248229.0,35452.899999999994,770,7,Permanent,Salaried,Home Loan,Business Expansion,Master's,4209963,1,Yes,Yes,Good,Company Provided,9.42,Semi-Urban,160828.0,11.06,Eligible,674264.8049999999
62,248098.5,61365.49999999999,751,17,Permanent,Salaried,Education Loan,Education,PhD,481766,27,Yes,Yes,Good,Rented,14.14,Urban,87696.5,14.96,Eligible,1038355.035
42,133880.0,69892.0,829,24,Permanent,Self-Employed,Car Loan,Medical Emergency,Master's,222148,19,No,Yes,Poor,Owned,10.86,Urban,99830.0,4.96,Not Eligible,635835.95
41,228027.0,33375.3,763,19,Permanent,Salaried,Home Loan,Business Expansion,PhD,4105278,15,Yes,Yes,Good,Owned,5.71,Urban,201062.0,14.77,Eligible,480434.04
26,34693.0,5427.0,442,30,Contract Based,Self-Employed,Car Loan,Medical Emergency,PhD,634111,25,No,No,Average,Company Provided,6.94,Urban,540609.0,14.97,Not Eligible,185284.09
21,47241.0,71267.0,336,29,Permanent,Business Owner,Home Loan,House Purchase,Master's,1952436,1,No,No,Average,Company Provided,7.37,Urban,63897.0,3.84,Not Eligible,230082.06
25,135194.0,5799.0,560,15,Permanent,Salaried,Home Loan,Business Expansion,Master's,2303278,5,Yes,No,Good,Company Provided,14.94,Urban,378585.0,14.04,Not Eligible,838624.79
61,173685.0,42461.3,720,1,Permanent,Salaried,Education Loan,Business Expansion,PhD,173101,20,Yes,Yes,Good,Owned,7.24,Urban,448586.5,10.78,Eligible,486570.18
32,166612.0,99409.0,553,16,Permanent,Salaried,Car Loan,Business Expansion,Bachelor's,415181,11,Yes,No,Good,Owned,13.7,Semi-Urban,731666.0,8.06,Not Eligible,885033.32
46,138382.5,8417.5,832,9,Permanent,Salaried,Car Loan,Education,High School,703951,14,Yes,Yes,Good,Company Provided,5.78,Urban,138944.0,6.48,Eligible,938140.32
54,288412.5,13636.7,806,6,Permanent,Salaried,Personal Loan,Education,PhD,1680115,22,Yes,Yes,Good,Company Provided,6.82,Urban,473778.5,10.19,Eligible,2431467.975
34,264229.5,21287.7,705,8,Permanent,Salaried,Home Loan,Business Expansion,High School,3944946,18,Yes,Yes,Good,Owned,13.72,Semi-Urban,359496.5,12.96,Eligible,2148613.755
46,47025.0,13972.7,731,16,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,1535762,20,Yes,Yes,Good,Rented,13.99,Semi-Urban,201467.0,2.44,Eligible,246357.045
47,115213.5,18736.9,804,8,Permanent,Salaried,Education Loan,House Purchase,Bachelor's,288003,9,Yes,Yes,Good,Owned,6.76,Urban,149805.5,8.96,Eligible,589462.29
29,121894.0,56690.0,835,8,New Joining,Salaried,Education Loan,House Purchase,High School,224006,15,No,No,Average,Rented,7.3,Urban,247440.0,10.45,Not Eligible,280328.94
46,176335.5,40509.0,742,36,Permanent,Salaried,Car Loan,Medical Emergency,PhD,710337,11,Yes,Yes,Good,Company Provided,10.31,Rural,330081.5,2.33,Eligible,469256.46
42,193904.0,41135.0,724,23,Contract Based,Self-Employed,Education Loan,Medical Emergency,High School,488410,5,No,Yes,Average,Owned,5.53,Urban,637812.0,13.56,Not Eligible,1741112.78
50,179441.0,69514.0,492,38,New Joining,Business Owner,Car Loan,Education,PhD,977359,15,Yes,Yes,Good,Company Provided,14.45,Rural,337820.0,14.37,Not Eligible,1515738.19
63,77592.0,64349.6,814,10,Permanent,Salaried,Home Loan,Car Purchase,Master's,1791914,24,Yes,Yes,Good,Company Provided,8.62,Rural,304279.5,9.96,Eligible,168273.57
37,37576.0,83798.0,408,7,Contract Based,Salaried,Home Loan,House Purchase,PhD,4517184,2,Yes,Yes,Average,Company Provided,9.89,Semi-Urban,23208.0,3.52,Not Eligible,340492.24
46,270109.5,53035.5,709,24,Permanent,Salaried,Car Loan,Medical Emergency,Master's,480766,12,Yes,Yes,Good,Owned,6.05,Rural,204929.0,14.12,Eligible,1866735.96
56,103384.0,28772.0,628,1,Contract Based,Self-Employed,Education Loan,House Purchase,Master's,236343,27,No,No,Good,Owned,5.33,Urban,644244.0,12.47,Not Eligible,870012.85
21,20390.0,23799.0,662,9,Permanent,Salaried,Education Loan,House Purchase,High School,787258,25,Yes,Yes,Average,Rented,9.68,Rural,130676.0,2.37,Not Eligible,122752.16
28,98154.0,19988.5,813,23,Permanent,Salaried,Car Loan,Car Purchase,Master's,316444,28,Yes,Yes,Good,Owned,6.22,Semi-Urban,267600.5,9.53,Eligible,314584.65
55,47353.5,68006.4,703,15,Permanent,Salaried,Home Loan,House Purchase,High School,4788905,23,Yes,Yes,Good,Rented,11.3,Rural,115660.5,3.49,Eligible,229907.115
35,246151.5,17033.1,846,18,Permanent,Salaried,Car Loan,Car Purchase,High School,242873,7,Yes,Yes,Good,Rented,12.94,Rural,315874.0,3.83,Eligible,1378505.655
42,63735.0,6482.7,846,30,Permanent,Salaried,Education Loan,Car Purchase,Bachelor's,491852,2,Yes,Yes,Good,Owned,5.32,Rural,313073.0,4.5,Eligible,511874.73
34,98812.5,51801.4,834,10,Permanent,Salaried,Car Loan,House Purchase,High School,927378,8,Yes,Yes,Good,Owned,11.12,Rural,25176.5,7.15,Eligible,840058.5
46,25867.0,51553.0,821,5,Permanent,Self-Employed,Home Loan,House Purchase,Bachelor's,4457524,9,Yes,No,Good,Company Provided,13.16,Rural,394541.0,13.39,Not Eligible,205167.3
48,151230.0,5661.599999999999,778,5,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1767095,26,Yes,Yes,Good,Company Provided,9.39,Rural,175959.5,2.4,Eligible,879127.14
43,119515.0,50783.0,607,31,Permanent,Business Owner,Car Loan,House Purchase,High School,976350,27,No,Yes,Good,Owned,14.6,Rural,162202.0,10.96,Not Eligible,873608.23
34,43681.5,4280.5,773,38,Permanent,Salaried,Personal Loan,House Purchase,PhD,821182,28,Yes,Yes,Good,Rented,6.11,Semi-Urban,7346.5,14.54,Eligible,190631.235
44,32308.5,52579.8,756,12,Permanent,Salaried,Car Loan,House Purchase,PhD,875343,5,Yes,Yes,Good,Owned,8.23,Urban,432086.5,10.34,Eligible,319932.135
22,168099.0,73126.0,550,2,Permanent,Self-Employed,Education Loan,Medical Emergency,High School,354301,15,Yes,Yes,Good,Company Provided,7.3,Semi-Urban,171280.0,12.6,Not Eligible,562399.73
46,147402.0,77908.0,623,34,Permanent,Salaried,Education Loan,Car Purchase,Master's,584501,19,Yes,Yes,Good,Rented,14.96,Rural,704277.0,13.72,Not Eligible,1148087.72
34,141343.5,51876.3,846,37,Permanent,Salaried,Personal Loan,Medical Emergency,High School,1193205,19,Yes,Yes,Good,Company Provided,7.94,Rural,164014.5,11.29,Eligible,457874.43
27,239989.5,5584.599999999999,811,16,Permanent,Salaried,Car Loan,House Purchase,Master's,334558,13,Yes,Yes,Good,Owned,8.88,Semi-Urban,281315.5,10.58,Eligible,1019218.395
23,70435.0,14422.0,596,2,Permanent,Business Owner,Education Loan,Business Expansion,PhD,517983,13,No,No,Good,Owned,13.48,Rural,680914.0,2.23,Not Eligible,562818.37
43,242073.0,34038.2,702,33,Permanent,Salaried,Personal Loan,House Purchase,Master's,1650877,6,Yes,Yes,Good,Owned,14.3,Semi-Urban,321444.5,8.75,Eligible,1896139.815
63,83965.0,94233.0,516,11,Permanent,Self-Employed,Personal Loan,Medical Emergency,High School,1249653,1,Yes,No,Average,Company Provided,14.38,Rural,51958.0,8.1,Not Eligible,251565.74
38,131048.0,61174.0,545,23,Contract Based,Self-Employed,Car Loan,Medical Emergency,Master's,387667,10,No,Yes,Good,Owned,10.58,Rural,121822.0,8.8,Not Eligible,973469.35
58,116444.0,42743.0,747,5,Contract Based,Salaried,Education Loan,Education,Bachelor's,336807,27,No,No,Good,Owned,11.63,Urban,48494.0,7.62,Not Eligible,422774.67
55,89922.0,75461.0,618,10,New Joining,Self-Employed,Personal Loan,Business Expansion,Bachelor's,1735679,25,No,Yes,Good,Owned,8.49,Rural,490511.0,13.79,Not Eligible,879769.21
35,117799.0,62199.0,731,26,New Joining,Salaried,Home Loan,Medical Emergency,High School,4181591,6,No,Yes,Good,Company Provided,11.07,Urban,83213.0,13.56,Not Eligible,803909.13
45,113948.0,34430.0,703,23,Permanent,Business Owner,Home Loan,Car Purchase,High School,4362784,25,No,No,Good,Company Provided,8.03,Urban,84619.0,3.63,Not Eligible,231067.79
57,244971.0,23683.8,767,17,Permanent,Salaried,Education Loan,House Purchase,High School,759120,3,Yes,Yes,Good,Owned,12.46,Semi-Urban,415078.0,8.93,Eligible,898464.5549999999
48,43420.5,20604.5,717,26,Permanent,Salaried,Education Loan,Car Purchase,PhD,706464,26,Yes,Yes,Good,Company Provided,8.07,Urban,273702.5,14.47,Eligible,166597.68
30,103177.5,64548.4,842,20,Permanent,Salaried,Home Loan,Medical Emergency,PhD,2589405,13,Yes,Yes,Good,Rented,13.79,Semi-Urban,99698.5,9.78,Eligible,410314.725
59,209944.5,42557.9,770,33,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,1171537,19,Yes,Yes,Good,Rented,6.43,Semi-Urban,107307.0,12.42,Eligible,1355558.01
37,20507.0,48554.0,333,32,Permanent,Self-Employed,Car Loan,Car Purchase,Bachelor's,819368,10,Yes,No,Average,Rented,10.72,Urban,209586.0,6.85,Not Eligible,74745.02
59,267334.5,41688.5,839,17,Permanent,Salaried,Personal Loan,Car Purchase,Master's,569817,13,Yes,Yes,Good,Rented,10.21,Semi-Urban,336349.0,6.9,Eligible,1417497.51
42,31618.0,90350.0,878,2,New Joining,Salaried,Education Loan,Education,Bachelor's,146480,7,No,No,Average,Owned,7.64,Urban,23828.0,6.23,Not Eligible,107077.51
46,94286.0,19716.0,508,23,New Joining,Salaried,Education Loan,House Purchase,Master's,789439,15,No,No,Good,Rented,5.28,Rural,875407.0,2.28,Not Eligible,691608.51
64,54183.0,45682.7,819,0,Permanent,Salaried,Car Loan,Car Purchase,Master's,681887,23,Yes,Yes,Good,Owned,6.49,Semi-Urban,227742.5,14.02,Eligible,354879.87
45,158426.0,32528.0,664,5,New Joining,Salaried,Personal Loan,House Purchase,High School,1048867,4,Yes,Yes,Good,Owned,14.68,Urban,621106.0,6.55,Not Eligible,1113668.99
37,129598.0,6995.0,498,18,Permanent,Business Owner,Car Loan,Business Expansion,High School,642685,11,Yes,No,Average,Company Provided,14.41,Urban,168051.0,6.77,Not Eligible,1262189.5
33,273076.5,19189.8,791,21,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,1669529,8,Yes,Yes,Good,Rented,6.19,Urban,169669.5,11.87,Eligible,1418472.81
40,159654.0,13190.8,713,7,Permanent,Salaried,Personal Loan,Car Purchase,High School,1673408,27,Yes,Yes,Good,Owned,8.75,Urban,25843.0,8.85,Eligible,594516.54
45,234163.5,29161.3,787,4,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,4438292,2,Yes,Yes,Good,Company Provided,9.65,Rural,45913.5,6.71,Eligible,2339332.515
24,72949.5,14365.4,790,8,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1245756,1,Yes,Yes,Good,Owned,9.78,Semi-Urban,401161.5,13.49,Eligible,179791.38
30,44495.0,79034.0,386,20,Permanent,Self-Employed,Education Loan,Education,Bachelor's,681779,1,Yes,Yes,Good,Owned,7.99,Urban,978124.0,12.73,Not Eligible,377441.96
23,84550.0,47322.0,850,27,Permanent,Business Owner,Education Loan,Medical Emergency,High School,679398,16,No,No,Good,Company Provided,14.13,Semi-Urban,48145.0,14.7,Not Eligible,278796.26
61,56483.0,72638.0,692,3,Permanent,Salaried,Education Loan,Car Purchase,High School,588416,18,No,No,Good,Owned,14.08,Urban,579444.0,10.33,Not Eligible,413358.51
38,199771.5,9466.8,800,23,Permanent,Salaried,Home Loan,Business Expansion,Master's,3219070,11,Yes,Yes,Good,Company Provided,5.19,Semi-Urban,35801.0,10.97,Eligible,1156750.89
56,54069.0,35846.0,531,7,Permanent,Business Owner,Car Loan,Business Expansion,Master's,325739,27,Yes,No,Good,Rented,11.5,Urban,344381.0,6.22,Not Eligible,471060.19
42,237663.0,55050.1,846,16,Permanent,Salaried,Education Loan,Business Expansion,High School,630577,22,Yes,Yes,Good,Owned,5.74,Urban,480649.5,3.29,Eligible,1865352.435
